,tweet_id,begin,end,type,extraction,drug,tweet,meddra_code,meddra_term,clean_tweets,label,ADR
1030,334005655155380224,55.0,69.0,ADR,lose my temper,fluoxetine,@icedweller i loved fluoxetine (prozac) but it made me lose my temper of the slightest thing but that was the only downside.,10010085.0,combative reaction,<user> i loved fluoxetine ( prozac ) but it made me lose my temper of the slightest thing but that was the only downside .,1,1
1031,340454413229490176,113.0,135.0,ADR,stops you from jizzing,fluoxetine,my 3 favourite things about fluoxetine are: it doesnt work as an antidepressant. increases suicidal thoughts. it stops you from jizzing.,10021574.0,inability to orgasm,my <number> favourite things about fluoxetine are : it doesnt work as an antidepressant . increases suicidal thoughts . it stops you from jizzing .,1,1
1032,340454413229490176,91.0,108.0,ADR,suicidal thoughts,fluoxetine,my 3 favourite things about fluoxetine are: it doesnt work as an antidepressant. increases suicidal thoughts. it stops you from jizzing.,10042458.0,suicidal ideation,my <number> favourite things about fluoxetine are : it doesnt work as an antidepressant . increases suicidal thoughts . it stops you from jizzing .,1,1
1033,341025218204147712,71.0,79.0,ADR,suicidal,fluoxetine,"@candidlykelly some day i should try fluoxetine again. it made me all suicidal the first time, but i was 18",10042458.0,suicidal ideation,"<user> some day i should try fluoxetine again . it made me all suicidal the first time , but i was <number>",1,1
1034,341610771119222784,,,,,,"@amyellen_xo fluoxetine is a common one, but i've not tried it. i'm terrified of new medications in case they give me side effects",,,"<user> fluoxetine is a common one , but i have not tried it . i am terrified of new medications in case they give me side effects",0,0
1035,342043859523600384,0.0,22.0,ADR,Restless Leg Syndrome ,fluoxetine,restless leg syndrome is bad tonight.  damn you fluoxetine.,10038741.0,restless leg syndrome,restless leg syndrome is bad tonight . damn you fluoxetine .,1,1
1036,342594933162647553,127.0,134.0,ADR,fatigue,fluoxetine,(cont'd) my pdoc altered the dosage of @fluoxetine to 30mg. that's the only alteration. because i complained about the extreme fatigue. :-(,10016256.0,fatigue,( cont ' d ) my pdoc altered the dosage of <user> to 3 0 mg . that ' s the only alteration . because i complained about the extreme fatigue . <sad>,1,1
1037,342843588536827904,,,,,,"(pd. sertraline vs fluoxetine, make your bet)",,,"( pd . sertraline vs fluoxetine , make your bet )",0,0
1038,343531629131739136,,,,,,sometimes i really think i could benefit from that neutral plateau fluoxetine gave me.,,,sometimes i really think i could benefit from that neutral plateau fluoxetine gave me .,0,0
1039,343656563547967488,92.0,102.0,ADR,withdrawal,fluoxetine,"@bobsmithno6 aw, dude. i've been on both in the past. don't stop fluoxetine suddenly - the withdrawal effects are awful. do it gradually.",10073281.0,withdrawal symptom,"<user> aw , dude . i have been on both in the past . do not stop fluoxetine suddenly - the withdrawal effects are awful . do it gradually .",1,1
1040,344951304260562945,,,,,fluoxetine,i can't handle anything right now i'm so emotionally unstable i need fluoxetine asap,,,i can not handle anything right now i am so emotionally unstable i need fluoxetine asap,0,0
1041,346043889146294274,115.0,125.0,ADR,joint pain,fluoxetine,"ok, i'm pretty sure that missing 2 doses of fluoxetine (pure disorderliness/schedule fail) was responsible for my joint pain.",10023222.0,joint pain,"ok , i am pretty sure that missing <number> doses of fluoxetine ( pure disorderliness / schedule fail ) was responsible for my joint pain .",1,1
1042,346475290660327424,,,,,,"@cat_whitney fluoxetine is one of the ssris, correct? a dose adjustment on an ssri usually takes more than one day for its medicinal",,,"<user> fluoxetine is one of the ssris , correct ? a dose adjustment on an ssri usually takes more than one day for its medicinal",0,0
1043,347261362239578112,,,,,,rt @kenethcarpino: what is antidepressant fluoxetine is prescribed for? #depressiondrugs #ssri  #drug,,,rt <user> : what is antidepressant fluoxetine is prescribed for ? <hashtag> depression drugs </hashtag> <hashtag> ssri </hashtag> <hashtag> drug </hashtag>,0,0
1044,347671847531331584,,,,,,rt @cutandpurge: liquid fluoxetine tastes like crap.,,,rt <user> : liquid fluoxetine tastes like crap .,0,0
1045,347999490206216192,25.0,30.0,ADR,dream,fluoxetine,@_unbeautiful_ i used to dream every night without fail on fluoxetine...i have no crazy stories each morning now i'm off it though!! :-l,10000125.0,abnormal dreams,<user> i used to dream every night without fail on fluoxetine . <repeated> i have no crazy stories each morning now i am off it though ! <repeated> : - l,1,1
1046,348412032049106944,60.0,68.0,ADR,reaction,fluoxetine,"@notquitereal oh, really? that's what gave me the terrible reaction. my current doctor told me he'd almost never prescribe fluoxetine.",10001718.0,allergic reaction,"<user> oh , really ? that ' s what gave me the terrible reaction . my current doctor told me he ' d almost never prescribe fluoxetine .",1,1
1047,348414004630274048,48.0,62.0,ADR,feel like shit,fluoxetine,"@notquitereal yeah, i mean, fluoxetine made me feel like shit, and citalopram makes me feel ace, so worth considering if you ever have to",10016370.0,feeling unwell,"<user> yeah , i mean , fluoxetine made me feel like shit , and citalopram makes me feel ace , so worth considering if you ever have to",1,1
1048,348484589230112769,,,,,,what actually happens if i take fluoxetine on an empty stomach though?,,,what actually happens if i take fluoxetine on an empty stomach though ?,0,0
1049,348555717113942016,30.0,46.0,ADR,Killed my libido,fluoxetine,@theonlywayisgay fluoxetine.  killed my libido stone dead.,10024870.0,loss of libido,<user> fluoxetine . killed my libido stone dead .,1,1
1050,348941383249313793,,,,,,"@wrongplanet its likly you will be given the contraceptive pill,they didnt work for me but may for you.you may get fluoxetine which is",,,"<user> its likly you will be given the contraceptive pill , they didnt work for me but may for you . you may get fluoxetine which is",0,0
1051,349612359658110976,65.0,73.0,ADR,reaction,fluoxetine,"@major___tom mm, i'm wary of trying new meds after a really bad reaction to fluoxetine, but i've heard a lot of good things about citalopram",10001718.0,allergic reaction,"<user> mm , i am wary of trying new meds after a really bad reaction to fluoxetine , but i have heard a lot of good things about citalopram",1,1
1052,349807293870776321,,,,,,"and my fluoxetine. hmm, hot dayum prozac",,,"and my fluoxetine . hmm , hot dayum prozac",0,0
1053,350030395225542656,27.0,42.0,ADR,want to be sick,fluoxetine,@tittuck i know it made me want to be sick every time i had it plus fluoxetine is the bigges bunch of shit ive been on worse than sertraline,10028813.0,nausea,<user> i know it made me want to be sick every time i had it plus fluoxetine is the bigges bunch of shit ive been on worse than sertraline,1,1
1054,350041405743316992,43.0,67.0,ADR,dead from the waist down,fluoxetine,@tysonstown when i was on fluoxetine i was dead from the waist down. even frankenstein couldn't have helped...,10024870.0,loss of libido,<user> when i was on fluoxetine i was dead from the waist down . even frankenstein could not have helped . <repeated>,1,1
1055,350332912530505728,29.0,38.0,ADR,headaches,fluoxetine,@ana_3033 fluoxetine give me headaches and makes me yawn 24/7,10019211.0,headache,<user> fluoxetine give me headaches and makes me yawn <number> / <number>,1,1
1056,350332912530505728,52.0,56.0,ADR,yawn,fluoxetine,@ana_3033 fluoxetine give me headaches and makes me yawn 24/7,10048231.0,yawn,<user> fluoxetine give me headaches and makes me yawn <number> / <number>,1,1
1057,350787121239433216,,,,,,"oh, dear, how i missed fluoxetine! welcome back wonderland.",,,"oh , dear , how i missed fluoxetine ! welcome back wonderland .",0,0
1058,351612615128133633,26.0,31.0,ADR,crazy,fluoxetine,"fluoxetine, got me going crazy.",10037234.0,psychosis,"fluoxetine , got me going crazy .",1,1
1059,352212313790627840,,,,,,"rt @muffinlab: in the lab, a scientist rejoices. the hybrids are producing clonazepam n  fluoxetine. he gathers them in a bouquet to take t?",,,"rt <user> : in the lab , a scientist rejoices . the hybrids are producing clonazepam n fluoxetine . he gathers them in a bouquet to take t ?",0,0
1060,352908735720587265,,,,,,@bespokepeter @mattjholding fluoxetine..?! i just need one each day until monday.  i hate asking.  i'm worried  .,,,<user> <user> fluoxetine ? . ! <repeated> i just need one each day until monday . i hate asking . i am worried .,0,0
1061,353540795590123525,31.0,37.0,ADR,addict,fluoxetine,@znb_maqbool sweaty fluoxetine addict,10012336.0,dependence addictive,<user> sweaty fluoxetine addict,1,1
1062,353540795590123525,13.0,19.0,ADR,sweaty,fluoxetine,@znb_maqbool sweaty fluoxetine addict,10042661.0,sweating,<user> sweaty fluoxetine addict,1,1
1063,354078381022781441,,,,,,rt @fantwit: fluoxetine from $1.92 per capsule in 1993 to $0.03 today #pharmac #nz #ihea2013,,,rt <user> : fluoxetine from <money> per capsule in <number> to <money> today <hashtag> pharmac </hashtag> <hashtag> nz </hashtag> <hashtag> ihea2013 </hashtag>,0,0
1064,341638682496864256,,,,,,"fosamax has been linked to many severe side effects that include femur fractures, esophagus problems,&amp; hardening of the jaw. 1.888.520.5202",,,"fosamax has been linked to many severe side effects that include femur fractures , esophagus problems , & hardening of the jaw . <number> . <phone>",0,0
1065,354232354224615425,,,,,,"if you or a loved one has experienced severe side effects from the use of fosamax, contact us toll free. 1.888.520.5202. habla espanol.",,,"if you or a loved one has experienced severe side effects from the use of fosamax , contact us toll free . <number> . <phone> . habla espanol .",0,0
1066,350557180652568577,,,,,,new fycompa? (perampanel) data presented at international epilepsy congress (iec) ...,,,new fycompa ? ( perampanel ) data presented at international epilepsy congress ( iec ) . <repeated>,0,0
1067,350582241740599296,,,,,,new fycompa? (perampanel) data presented at international epilepsy congress (iec): new data provides additional?,,,new fycompa ? ( perampanel ) data presented at international epilepsy congress ( iec ) : new data provides additional ?,0,0
1068,332308454372950016,110.0,114.0,ADR,hurt,geodon,@thebeachynurse ...had to get an x-ray of my arm per protocol...it was negative but it's just now starting to hurt. ugh!!!!  #geodon,10033371.0,pain,<user> . <repeated> had to get an x - ray of my arm per protocol . <repeated> it was negative but it ' s just now starting to hurt . ugh ! <repeated> <hashtag> geo don </hashtag>,1,1
1069,334024708200751104,34.0,76.0,ADR,Potato Drug bcuz that's what I looked like,geodon,me too. i used to call geodon the potato drug bcuz that's what i looked like after just 5 weeks on it..  @beyondmeds @medskep,10047896.0,weight gain,me too . i used to call geodon the potato drug bcuz that ' s what i looked like after just <number> weeks on it . <repeated> <user> <user>,1,1
1070,341257688895860736,,,,,,"@terrijeanmaples the newer atypical drugs like geodon, risperdal, abilify. they help with neurogenesis, the brain's ability to heal.",,,"<user> the newer atypical drugs like geodon , risperdal , abilify . they help with neurogenesis , the brain ' s ability to heal .",0,0
1071,347305520585121793,29.0,37.0,ADR,headache,geodon,"3 rounds of puking, a nasty headache, and my throat is raw. body wants nothing to do with this increase in the geodon.",10019211.0,headache,"<number> rounds of puking , a nasty headache , and my throat is raw . body wants nothing to do with this increase in the geodon .",1,1
1072,347305520585121793,46.0,59.0,ADR,throat is raw,geodon,"3 rounds of puking, a nasty headache, and my throat is raw. body wants nothing to do with this increase in the geodon.",10077283.0,raw throat,"<number> rounds of puking , a nasty headache , and my throat is raw . body wants nothing to do with this increase in the geodon .",1,1
1073,347305520585121793,13.0,19.0,ADR,puking,geodon,"3 rounds of puking, a nasty headache, and my throat is raw. body wants nothing to do with this increase in the geodon.",10047700.0,vomiting,"<number> rounds of puking , a nasty headache , and my throat is raw . body wants nothing to do with this increase in the geodon .",1,1
1074,349141333614661632,45.0,51.0,ADR,sleepy,geodon,leathers and 20 of geodon later.... we had a sleepy crackhead,10041018.0,sleepy,leathers and <number> of geodon later . <repeated> we had a sleepy crackhead,1,1
1075,349182874865508354,,,,,,@twitterrific @geodon how long until an updated mac version? i need my muffle!,,,<user> <user> how long until an updated mac version ? i need my muffle !,0,0
1076,350432063758934016,,,,,,"the pills can make you smarter and smarter. geodon, welbutrin, adderall they change the brain structure and you get more abilities.",,,"the pills can make you smarter and smarter . geodon , welbutrin , adderall they change the brain structure and you get more abilities .",0,0
1077,341636700323344384,107.0,115.0,ADR,reaction,humira,@kathrynfoucha remicade was my last treatment before humira and i really loved it. then i started having a reaction from it multiple times,10001718.0,allergic reaction,<user> remicade was my last treatment before humira and i really loved it . then i started having a reaction from it multiple times,1,1
1078,341674911615561728,,,,,,@ash_amo yes! been on it for years. that along with humira kept me symptom free for 2 years. good luck!,,,<user> yes ! been on it for years . that along with humira kept me symptom free for <number> years . good luck !,0,0
1079,341704795096219648,24.0,29.0,ADR,tired,humira,humira got a real nigga tired?,10043890.0,tiredness,humira got a real nigga tired ?,1,1
1080,341767317392326659,53.0,68.0,ADR,stopped working,humira,"@melzter777 that's how i felt about humira. when it stopped working, i had a whole summer in and out of the hospital",10043087.0,tachyphylaxis,"<user> that ' s how i felt about humira . when it stopped working , i had a whole summer in and out of the hospital",1,1
1081,341768791656628225,,,,,,@spondylitis  traveling to india while on humira.. what shots are required to stay safe? thanks.,,,<user> traveling to india while on humira . <repeated> what shots are required to stay safe ? thanks .,0,0
1082,341808582465032192,14.0,32.0,ADR,lost effectiveness,humira,"@mesgreene i lost effectiveness on humira, and then methotrexate was added and it was like going back to starting the drug.",10043087.0,tachyphylaxis,"<user> i lost effectiveness on humira , and then methotrexate was added and it was like going back to starting the drug .",1,1
1083,341809071080497152,78.0,85.0,ADR,beat up,humira,"@mesgreene humira worked for me much better than remicaid. i felt constantly beat up on r. humira was much easier to administer, too.",10048024.0,worn out,"<user> humira worked for me much better than remicaid . i felt constantly beat up on r . humira was much easier to administer , too .",1,1
1084,341954292166561793,,,,,,"also i called my ins, they don't even have the humira request from the doc yet. definitely starting on my own. ain't nobody got time fo dat!",,,"also i called my ins , they do not even have the humira request from the doc yet . definitely starting on my own . ain ' t nobody got time fo dat !",0,0
1085,342106074838597633,4.0,25.0,ADR,loosing so much blood,humira,i'm loosing so much blood right now. humira is some scurry ish.,10005645.0,blood loss of (nos),i am loosing so much blood right now . humira is some scurry ish .,1,1
1086,342367125400342528,,,,,humira,@dani_deeh thanks (: i no longer have to do both injections. i get to drop humira (for crohns) but keep copaxone for ms.,,,<user> thanks <happy> i no longer have to do both injections . i get to drop humira ( for crohns ) but keep copaxone for ms .,0,0
1087,342392894725971968,,,,,,humira shot done - hopefully a lifesaver,,,humira shot done - hopefully a lifesaver,0,0
1088,342481261618667521,95.0,103.0,ADR,hairloss,humira,thank god i was born with so much hair; i wouldn't been bald by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude,10019045.0,hair loss,thank god i was born with so much hair ; i would not been bald by now . <hashtag> crohn s problems </hashtag> <hashtag> team ibd </hashtag> <hashtag> hair loss </hashtag> <hashtag> humira </hashtag> <hashtag> chronic </hashtag> <hashtag> illness </hashtag> <hashtag> gratitude </hashtag>,1,1
1089,342794515108741121,11.0,18.0,ADR,painful,humira,whyyyyy so painful #humira ?,10033371.0,pain,why <elongated> so painful <hashtag> humira </hashtag> ?,1,1
1090,342832069795274752,,,,,,@amybadkin @_ultimateniknik i like humira.  works for me so far,,,<user> <user> i like humira . works for me so far,0,0
1091,342898027377340416,,,,,,it was #humira round 2 yesterday and all went well!,,,it was <hashtag> humira </hashtag> round <number> yesterday and all went well !,0,0
1092,342998772105756672,,,,,,so my humira shots got shipped. drug company is helping me out while they work with insurance. small victories,,,so my humira shots got shipped . drug company is helping me out while they work with insurance . small victories,0,0
1093,343103493718040576,,,,,,moderate to severe rheumatoid arthritis must be an epidemic b/c i've seen the humira drug commercial so many times i can recite it verbatim,,,moderate to severe rheumatoid arthritis must be an epidemic b / c i have seen the humira drug commercial so many times i can recite it verbatim,0,0
1094,343473509437149185,,,,,,rt @thegermandailio: there's a commercial for humira but they're talking too fast so i can't tweet the words,,,rt <user> : there ' s a commercial for humira but they are talking too fast so i can not tweet the words,0,0
1095,343681088603951104,,,,,humira,rt @carla2000: @doctorchristian i think some people will try anything sometimes! i have with my severe psoriasis!finally awaiting humira in?,,,rt <user> : <user> i think some people will try anything sometimes ! i have with my severe psoriasis ! finally awaiting humira in ?,0,0
1096,343922010868568065,,,,,humira,?@rosenthal_bob: #ibd #crohns humira night.? good luck!,,,? <user> : <hashtag> ibd </hashtag> <hashtag> crohn s </hashtag> humira night ? . <repeated> good luck !,0,0
1097,344206195034292224,,,,,humira,go see specialist nurse about starting humira in a week! scared but excited! #crohns #cdsn,,,go see specialist nurse about starting humira in a week ! scared but excited ! <hashtag> crohn s </hashtag> <hashtag> cds n </hashtag>,0,0
1098,344469944613875712,56.0,61.0,ADR,bloat,humira,"@sapphire20 to it, and now i'm on humira with just the bloat to battle. things sometimes get super shitty in every sense. but stay strong xx",10005265.0,bloating,"<user> to it , and now i am on humira with just the bloat to battle . things sometimes get super shitty in every sense . but stay strong xx",1,1
1099,344597734663270400,,,,,,"@jamieflear after bad side effects from remicade, i switched over to humira about 8 mo. ago and it's really helped me!",,,"<user> after bad side effects from remicade , i switched over to humira about <number> mo . ago and it ' s really helped me !",0,0
1100,344719961358479360,,,,,,"humira is kicking in again which is nice but that also means i'm moving towards my next injection...""as"" the joy of joys, still smiling.",,,"humira is kicking in again which is nice but that also means i am moving towards my next injection . <repeated> "" as "" the joy of joys , still smiling .",0,0
1101,344851551342428161,,,,,,trial of biologic.. humira in oa hand.. negative.  not surprising. ..... you have to treat the problem early. ... before damage.,,,trial of biologic . <repeated> humira in oa hand . <repeated> negative . not surprising . . <repeated> you have to treat the problem early . . <repeated> before damage .,0,0
1102,344868452034560000,41.0,65.0,ADR,urinary track infections,humira,question: anyone on #humira experiencing urinary track infections frequently and never had before?,10046571.0,urinary tract infection,question : anyone on <hashtag> humira </hashtag> experiencing urinary track infections frequently and never had before ?,1,1
1103,344913859502546947,,,,,,ok. call humira nurse line (that's the only recent change) or my own doc?,,,ok . call humira nurse line ( that ' s the only recent change ) or my own doc ?,0,0
1104,344936446702022658,58.0,63.0,ADR,tired,humira,"starting humira tomorrow. :) i wonder if it will make me tired for a day or so like remicade did. if it works, it's worth it.",10043890.0,tiredness,"starting humira tomorrow . <happy> i wonder if it will make me tired for a day or so like remicade did . if it works , it ' s worth it .",1,1
1105,344994590815817728,104.0,111.0,ADR,hurting,humira,"@hurtblogger good luck! have you tried it before? does it work 4 u? i just had 2nd dose of humira, and hurting so bad i can't stand it :-(",10033371.0,pain,"<user> good luck ! have you tried it before ? does it work <number> u ? i just had 2 nd dose of humira , and hurting so bad i can not stand it <sad>",1,1
1106,345655455273607168,,,,,,@fyzzx freshies? man don't talk about yourself and humira like that what'd i tell you,,,<user> freshies ? man do not talk about yourself and humira like that what ' d i tell you,0,0
1107,345655759767482369,41.0,47.0,ADR,nuasea,humira,@sarahchoueiry @crohns_twins i also have nuasea and low grade temp and on #humira should i go check it out??,10028813.0,nausea,<user> <user> i also have nuasea and low grade temp and on <hashtag> humira </hashtag> should i go check it out ? <repeated>,1,1
1108,345655759767482369,52.0,66.0,ADR,low grade temp,humira,@sarahchoueiry @crohns_twins i also have nuasea and low grade temp and on #humira should i go check it out??,10043204.0,temperature elevation,<user> <user> i also have nuasea and low grade temp and on <hashtag> humira </hashtag> should i go check it out ? <repeated>,1,1
1109,346480581737058304,,,,,,happy birthday humira @penryns,,,happy birthday humira <user>,0,0
1110,346637702013276160,,,,,,"@skrdad it's all about the long view, right? humira has side effects for a few days, but totally worth it!",,,"<user> it ' s all about the long view , right ? humira has side effects for a few days , but totally worth it !",0,0
1111,347423789698654209,90.0,96.0,ADR,BURNED,humira,i had the two humira shots today and the needle didnt hurt at all but the medicine inside burned like lava,10006784.0,burning sensation,i had the two humira shots today and the needle didnt hurt at all but the medicine inside burned like lava,1,1
1112,347549718269804544,,,,,,@skdny humira starting to help at all?,,,<user> humira starting to help at all ?,0,0
1113,347755633300361216,,,,,humira,self-injected humira for first time! fingers x'd it works #spondylitis #crohns,,,self - injected humira for first time ! fingers x ' d it works <hashtag> spondylitis </hashtag> <hashtag> crohn s </hashtag>,0,0
1114,348310143181660160,,,,,,@jaygascoigne that med didn't help me. i'm on humira. it works great. with surgery &amp; humira been in remission 5-6yrs.,,,<user> that med did not help me . i am on humira . it works great . with surgery & humira been in remission <number> - 6 yrs .,0,0
1115,348599627009896448,13.0,17.0,ADR,hurt,humira,i did it. it hurt quite a bit more this time. but i did it. #humira #rheum #spoonie,10033371.0,pain,i did it . it hurt quite a bit more this time . but i did it . <hashtag> humira </hashtag> <hashtag> rheum </hashtag> <hashtag> spoonie </hashtag>,1,1
1116,348895818603958272,37.0,48.0,ADR,after-sting,humira,"@trainingwithra but #humira has the after-sting, which is worse! yuck. reminds me, i need to go take my shot :) #rheum",10058683.0,injection site stinging,"<user> but <hashtag> humira </hashtag> has the after - sting , which is worse ! yuck . reminds me , i need to go take my shot <happy> <hashtag> rheum </hashtag>",1,1
1117,349084992611164160,113.0,130.0,ADR,knocking me about,humira,"@shellyfanelly i was on #azathioprine for about 8 years, it worked well, now on #humira instead though which is knocking me about",10016370.0,feeling unwell,"<user> i was on <hashtag> azathioprine </hashtag> for about <number> years , it worked well , now on <hashtag> humira </hashtag> instead though which is knocking me about",1,1
1118,349119760396582913,,,,,,"on the humira comercial it says it can help relieve pain, so i said ""this dick can help you relieve pain"" thought i'd share with the world.",,,"on the humira comercial it says it can help relieve pain , so i said "" this dick can help you relieve pain "" thought i ' d share with the world .",0,0
1119,349190810044096512,6.0,16.0,ADR,pooped out,humira,@ccfa pooped out bc i did humira last night :),10043890.0,tiredness,<user> pooped out bc i did humira last night <happy>,1,1
1120,349252454535274498,76.0,90.0,ADR,felt like acid,humira,"@foggymelon @movmctov @the_scottymomma when i did humira for my crohn's it felt like acid, hubby had to shoot me up. made my lupus flare too",10006784.0,burning sensation,"<user> <user> <user> when i did humira for my crohn ' s it felt like acid , hubby had to shoot me up . made my lupus flare too",1,1
1121,349252454535274498,126.0,137.0,ADR,lupus flare,humira,"@foggymelon @movmctov @the_scottymomma when i did humira for my crohn's it felt like acid, hubby had to shoot me up. made my lupus flare too",10065992.0,SLE flare,"<user> <user> <user> when i did humira for my crohn ' s it felt like acid , hubby had to shoot me up . made my lupus flare too",1,1
1122,349352955989856256,,,,,,must need a #doctorwho fix. the music from this humira commercial reminds me of the music from the episode the idiot's lantern.,,,must need a <hashtag> doctor who </hashtag> fix . the music from this humira commercial reminds me of the music from the episode the idiot ' s lantern .,0,0
1123,349377247339225088,,,,,,if you take humira it will get rid of you red patches but its gonna give you about 4 different cancers. commercials always confuse me..,,,if you take humira it will get rid of you red patches but its gonna give you about <number> different cancers . commercials always confuse me . <repeated>,0,0
1124,349418881426788352,84.0,94.0,ADR,joint pain,humira,@zmiller1902 sometimes my humira pens make me feel like i'm 90 years old due to the joint pain everywhere.,10023222.0,joint pain,<user> sometimes my humira pens make me feel like i am <number> years old due to the joint pain everywhere .,1,1
1125,349533528146460672,104.0,112.0,ADR,hairloss,humira,going to the hair salon is no longer a pleasant experience.how much are we cutting?half of it. #crohns #hairloss #autoimmune disease #humira,10019045.0,hair loss,going to the hair salon is no longer a pleasant experience . how much are we cutting ? half of it . <hashtag> crohn s </hashtag> <hashtag> hair loss </hashtag> <hashtag> autoimmune </hashtag> disease <hashtag> humira </hashtag>,1,1
1126,349561304526241794,33.0,40.0,ADR,painful,humira,god humira shots blow so bad... #painful #crohnssucks,10033371.0,pain,god humira shots blow so bad . <repeated> <hashtag> painful </hashtag> <hashtag> crohn s sucks </hashtag>,1,1
1127,349715812195643393,98.0,103.0,ADR,hurts,humira,@dsymons @trainingwithra @lisabinkc my husband gives me my humira injections. we use the pens. it hurts too bad to give them to myself.,10033371.0,pain,<user> <user> <user> my husband gives me my humira injections . we use the pens . it hurts too bad to give them to myself .,1,1
1128,349718265406300160,,,,,humira,"ugh..after 4 doses of humira i thought my #ra would feel a lil better. no such luck yet. waiting on the day to be a ""normal"" mom.",,,"ugh . <repeated> after <number> doses of humira i thought my <hashtag> r a </hashtag> would feel a lil better . no such luck yet . waiting on the day to be a "" normal "" mom .",0,0
1129,349723227444101121,71.0,75.0,ADR,pain,humira,@mizbergy that's the hardest part: difficult to willingly self-inflict pain. #humira #rheum,10033371.0,pain,<user> that ' s the hardest part : difficult to willingly self - inflict pain . <hashtag> humira </hashtag> <hashtag> rheum </hashtag>,1,1
1130,350042686507581440,111.0,115.0,ADR,sick,humira,@ayegraybay i know?wishful thinking. my humira shot doesn't even work for me anymore and when it does i get so sick.,10016365.0,feeling sick,<user> i know ? wishful thinking . my humira shot does not even work for me anymore and when it does i get so sick .,1,1
1131,350042686507581440,52.0,84.0,ADR,doesn't even work for me anymore,humira,@ayegraybay i know?wishful thinking. my humira shot doesn't even work for me anymore and when it does i get so sick.,10043087.0,tachyphylaxis,<user> i know ? wishful thinking . my humira shot does not even work for me anymore and when it does i get so sick .,1,1
1132,350118709102247936,,,,,,lmfaooooo whatttt ?@realcarlcadet: humira can lower your risk to fight infections?,,,lmfao <elongated> what <elongated> ? <user> : humira can lower your risk to fight infections ?,0,0
1133,350852519934701570,,,,,,rt @travisryan___: ohh so symptoms after using humira are everything from headache to heart attack? hell yeah that's not even a risk..,,,rt <user> : ohh so symptoms after using humira are everything from headache to heart attack ? hell yeah that ' s not even a risk . <repeated>,0,0
1134,350891051063574529,64.0,68.0,ADR,pain,humira,"well,yesterday was rubbish(post humira)all day in bed,loads of pain etc.just got up and i think i'm alright?give it an hour and reassess lol",10033371.0,pain,"well , yesterday was rubbish ( post humira ) all day in bed , loads of pain etc . just got up and i think i am alright ? give it an hour and reassess lol",1,1
1135,351126579486801920,,,,,humira,i finally got approved for my humira shot this week!!! and i got my electric wheelchair coming by the 15th of july! #fightingra,,,i finally got approved for my humira shot this week ! <repeated> and i got my electric wheelchair coming by the 1 5 th of july ! <hashtag> fighting r a </hashtag>,0,0
1136,351395533933395968,67.0,75.0,ADR,wear-off,humira,rt @ginarclark: personal frustration med's that work (humira) then wear-off even when taking mtx for anti-bodies. #rheum,10043087.0,tachyphylaxis,rt <user> : personal frustration med ' s that work ( humira ) then wear - off even when taking mtx for anti - bodies . <hashtag> rheum </hashtag>,1,1
1137,351400933302878208,7.0,12.0,ADR,sting,humira,ah the sting of the #humira injection. how i've not missed thee. #ankylosing #spondylitisq #ouch,10058683.0,injection site stinging,ah the sting of the <hashtag> humira </hashtag> injection . how i have not missed thee . <hashtag> ankylosing </hashtag> <hashtag> spondylitis q </hashtag> <hashtag> ouch </hashtag>,1,1
1138,351490204550447105,15.0,28.0,ADR,BURN MY VEINS,humira,humira why you burn my veins,10006784.0,burning sensation,humira why you burn my veins,1,1
1139,351492291271213056,3.0,7.0,ADR,pain,humira,no pain is worse than humira. not even arthritis. lmfao.,10033371.0,pain,no pain is worse than humira . not even arthritis . lmfao .,1,1
1140,351523364428451840,39.0,56.0,ADR,respiratory probs,humira,"@kirkby007 if u r on #humira and have respiratory probs - see ur doc.  that;s how it all started of me.  be well.  nice chatting,",10038683.0,respiratory disorder,"<user> if u r on <hashtag> humira </hashtag> and have respiratory probs - see ur doc . that ;s how it all started of me . be well . nice chatting ,",1,1
1141,351523524277579776,62.0,78.0,ADR,chest infections,humira,@hospitalpatient  have been on humira 2years now n get on off chest infections that sometimes need 2diff pills 2sort out should i b worried?,10008477.0,chest infection,<user> have been on humira 2 years now n get on off chest infections that sometimes need 2 diff pills 2 sort out should i b worried ?,1,1
1142,351787978009481216,,,,,,@alijawad12 sure it will! i don't wanna ever come off it! nothing worked for me apart from humira so sure it'll do ya good! you not well? x,,,<user> sure it will ! i do not wanna ever come off it ! nothing worked for me apart from humira so sure it ' ll do ya good ! you not well ? x,0,0
1143,352038390339878913,113.0,118.0,ADR,lung ,humira,my choice was more #surgery on 6-ft small bowel or #biologics like #humira.  now #chemo is my only hope 2 treat #lung side effect. #crohns,10061230.0,lung injury,my choice was more <hashtag> surgery </hashtag> on <number> - ft small bowel or <hashtag> biologics </hashtag> like <hashtag> humira </hashtag> . now <hashtag> chemo </hashtag> is my only hope <number> treat <hashtag> lung </hashtag> side effect . <hashtag> crohn s </hashtag>,1,1
1144,352069700911505408,,,,,,1 month down on humira. 45% covered (down from 90%). also learned i'm down 57 pounds officially since september,,,<number> month down on humira . <percent> covered ( down from <percent> ) . also learned i am down <number> pounds officially since september,0,0
1145,352325761518145536,,,,,humira,whenever i see the humira commercial i feel special #thankgodforhumira #crohnsdisease,,,whenever i see the humira commercial i feel special <hashtag> thank god for humira </hashtag> <hashtag> crohns disease </hashtag>,0,0
