|tweet_id|begin|end|type|extraction|drug|tweet|meddra_code|meddra_term|prediction_extractions
296|333962515232985088|82.0|87.0|ADR|tired|paxil|weird thing about paxil: feeling fully awake and energized and feeling completely tired and half-asleep at the same time.|10043890.0|tiredness|['tired']
297|333967101628923904|59.0|67.0|ADR|sleeping|tysabri|#tysabri  really takes it out on me. spent most of the day sleeping.|10041349.0|somnolence|['sleeping']
298|333967101628923904|17.0|29.0|ADR|takes it out|tysabri|#tysabri  really takes it out on me. spent most of the day sleeping.|10041349.0|somnolence|['sleeping']
299|340177324798525440|31.0|39.0|ADR|addicted|nicotine|i wish everyone i loved wasn't addicted to nicotine.|10056478.0|nicotine addiction|[]
300|340233810903982080|44.0|54.0|ADR|withdrawal|paxil|you guys are going to have to hear about my withdrawal from paxil. unfollow while you have the chance!!!  day one....|10048010.0|withdrawal syndrome|['withdrawal']
301|340305120258564097|58.0|79.0|ADR|kills your taste buds|nicotine|the nicotine in chewing tobacco is a deadly poison and it kills your taste buds.|10043134.0|taste loss|[]
302|340305120258564097|44.0|50.0|ADR|poison|nicotine|the nicotine in chewing tobacco is a deadly poison and it kills your taste buds.|10067843.0|nicotine poisoning|[]
303|340322414133129216|78.0|86.0|ADR|headache|nicotine|nicotine is literally poison. but sometimes you gotta find out the hard way. #headache|10019211.0|headache|['headache']
304|340322414133129216|22.0|28.0|ADR|poison|nicotine|nicotine is literally poison. but sometimes you gotta find out the hard way. #headache|10067843.0|nicotine poisoning|['headache']
305|340332151184691200|26.0|68.0|ADR|firmly gripped in it's gnarled yellow claw|nicotine|the nicotine beast has me firmly gripped in it's gnarled yellow claw. #resistanceisfutile|10056484.0|nicotine craving|[]
306|340332151184691200|4.0|40.0|ADR|nicotine beast has me firmly gripped|nicotine|the nicotine beast has me firmly gripped in it's gnarled yellow claw. #resistanceisfutile|10056484.0|nicotine craving|[]
307|340334658183110656|3.0|12.0|ADR|shivering|nicotine|i shivering like mad , time to have nicotine . muahahhaha .|10040558.0|shivering|[]
308|340339429329760256|21.0|25.0|ADR|high|nicotine|@pizzavibes nicotine high lol i'm like fragile or s/t and it gets to me|10016333.0|feeling high|[]
309|340347328479260672|38.0|44.0|ADR|sadvil|prozac|what idiot named it prozac instead of sadvil|10016364.0|feeling sad|[]
310|340371556930818048|65.0|71.0|ADR|addict|nicotine|@me_hypnoticeyes count kum hai, can't avoid it being a nicotine addict. :/|10056478.0|nicotine addiction|['addict']
311|340375549123899393|37.0|52.0|ADR|ruined my teeth|effexor|so glad i'm off #effexor, so sad it ruined my teeth. #tip please be carefull w/ taking #antideppresiva and read about it 1st! #venlafaxine|10044034.0|tooth disorder|[]
312|340416031971500032|40.0|50.0|ADR|cold sweat|baclofen|day seven off the baclofen and i've got cold sweats and constant insomnia... i'm running on fumes at this point.|10009866.0|cold sweat|[]
313|340416031971500032|65.0|73.0|ADR|insomnia|baclofen|day seven off the baclofen and i've got cold sweats and constant insomnia... i'm running on fumes at this point.|10022437.0|insomnia|[]
314|340513045916835840|63.0|68.0|ADR| numb|prozac|i should just start taking my prozac again so i can stfu and go numb and maybe i won't cry anymore cos i'll be too fucking lifeless|10071175.0|lack of feeling emotions|[]
315|340513045916835840|123.0|131.0|ADR|lifeless|prozac|i should just start taking my prozac again so i can stfu and go numb and maybe i won't cry anymore cos i'll be too fucking lifeless|10016340.0|feeling lifeless|[]
316|340520325110456323|97.0|105.0|ADR|THROWING|seroquel|i'm crazy! gee i wonder why! thats it! i got a whole canister of seroquel xr! i'm going to start throwing them at higher educated people!|10062375.0|aggressive behavior|[]
317|340530953015402497|106.0|133.0|ADR|trying to function normally|seroquel|@itsmecreezy i hate to hear that.  taking seroquel is like swallowing a sleeping pill when u wake up then trying to function normally|10027372.0|mental function decreased|['sleeping']
318|340567278422728704|120.0|135.0|ADR|can't take both|prozac|took a percocet for my tooth. feel like i'm about to die cause of the prozac thats already in my system. apparently you can't take both. fml|10013710.0|drug interaction|[]
319|340660708364677120|40.0|49.0|ADR|withdrawl|levaquin|not that anyone noticed, but my #ambienwithdrawl only lasted a few days. why? because i got another scrip. i need it while i'm on levaquin.|10048010.0|withdrawal syndrome|[]
320|340937210973016064|50.0|58.0|ADR|Toxicity|levaquin|@ruraldocmd please advise if you know of levaquin toxicity/adverse reactions. i am a 4+ year sufferer and chronic pain every day=can u help|10013746.0|drug toxicity|['pain']
321|340937210973016064|106.0|118.0|ADR|chronic pain|levaquin|@ruraldocmd please advise if you know of levaquin toxicity/adverse reactions. i am a 4+ year sufferer and chronic pain every day=can u help|10049475.0|chronic pain|['pain']
322|340951233055580160|65.0|74.0|ADR|legs ache|ofloxacin|ran on an antibiotic this morning (having missed 4 days) and my legs ache like hell, not jsut the soft tissue either. levofloxacin is awful!|10024130.0|leg pain|[]
323|340959965877522432|56.0|61.0|ADR|voice|paxil|paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness|10003785.0|auditory hallucinations|[]
324|340959965877522432|100.0|113.0|ADR|worthlessness|paxil|paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness|10016374.0|feelings of worthlessness|[]
325|340959965877522432|14.0|34.0|ADR|suicidally depressed|paxil|paxil made me suicidally depressed to the point where a voice screamed inside my brain about my own worthlessness|10042457.0|suicidal depression|[]
326|340978989285908480|97.0|117.0|ADR|shaking like ur cold|effexor|@lulubot75 yeah,it can be caused by swelling from around a nerve from ra,but the effexor causes shaking like ur cold(shivering)|10040558.0|shivering|['swelling']
327|340978989285908480|118.0|127.0|ADR|shivering|effexor|@lulubot75 yeah,it can be caused by swelling from around a nerve from ra,but the effexor causes shaking like ur cold(shivering)|10040558.0|shivering|['swelling']
328|341008335463669760|89.0|103.0|ADR|tearin up food|zyprexa|mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food|10004716.0|binge eating|['munchies', 'food']
329|341008335463669760|43.0|54.0|ADR|eatin weird|zyprexa|mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food|10056465.0|food craving|['munchies', 'food']
330|341008335463669760|26.0|34.0|ADR|munchies|zyprexa|mann i've been having the munchies all day eatin weird shxt ahaha my zyprexa gotta nigga tearin up food|10056465.0|food craving|['munchies', 'food']
331|341027310780153856|97.0|102.0|ADR|worse|paxil|@christal_l yeah, that was a great fucking year. that's when paxil entered my life, and made it worse. 10 years time sure helps, though.|10012398.0|depression worsened|[]
332|341042669327364096|47.0|61.0|ADR|tongue is numb|lozenge|i'm sick so i had a difflam lozenge and now my tongue is numb and i'm on tv aaahhhhhh|10029852.0|numbness of tongue|['sick']
333|341115678557884416|32.0|50.0|ADR|damage ALL tendons|cipro|@fox1985 cipro can permanently damage all tendons in the body.  if you enjoy being able to walk, you need to find a safer antibiotic!|10043242.0|tendon injury|[]
334|341115678557884416|92.0|96.0|ADR|walk|cipro|@fox1985 cipro can permanently damage all tendons in the body.  if you enjoy being able to walk, you need to find a safer antibiotic!|10049278.0|unable to walk|[]
335|341116202338361344|42.0|53.0|ADR|been in bed|cipro|@teepeewest did you get floxed too?  i've been in bed since 2009 thanks to just 12 cipro pills!  they never told me this can be permanent!!!|10048948.0|bedridden|['can be permanent']
336|341118058305318912|36.0|44.0|ADR|crippled|Cipro|@angel_long @princessdolly85 cipro crippled me. you should also stay away from all other antibiotics in the same class (levaquin, avelox...)|10049278.0|unable to walk|[]
337|341121734126231552|88.0|98.0|ADR|disability|cipro|@jakefletcha @becki_65roses cipro is real bad on your entire body!  take it from me (on disability since '09 thanks to just 12 pills).|10013050.0|disability|[]
338|341212339883868160|45.0|51.0|ADR|clumsy|cipro|plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.|10009696.0|clumsiness|[]
339|341212339883868160|34.0|40.0|ADR|stupid|cipro|plus this antibiotic is making me stupid and clumsy. cipro is evil but the fever is gone.|10027372.0|mental function decreased|[]
340|341306691310215168|99.0|112.0|ADR|feeling awful|venlafaxine|@sectioned_ anybody know anything about side effects of venlafaxine? come off 'em 6wks ago, still feeling awful. physical withdrawal awful|10016370.0|feeling unwell|['withdrawal']
341|341306691310215168|123.0|133.0|ADR|withdrawal|venlafaxine|@sectioned_ anybody know anything about side effects of venlafaxine? come off 'em 6wks ago, still feeling awful. physical withdrawal awful|10048010.0|withdrawal syndrome|['withdrawal']
342|341526593308606464|26.0|36.0|ADR|coming off|venlafaxine|@mrsb_ldn i found it hard coming off venlafaxine. definitely agree that running helps: it's the only thing that has kept me drug-free. ever!|10013754.0|drug withdrawal syndrome|[]
343|341632186849566720|89.0|112.0|ADR|brain is a sack of NOPE|fluoxetine|remind me to get my prescription earlier next time. eight days without fluoxetine and my brain is a sack of nope.|10010300.0|confusion|['brain is a sack of nope']
344|341655044569047041|79.0|89.0|ADR|depression|trazodone|a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia|10012378.0|depression|[]
345|341655044569047041|110.0|118.0|ADR|insomnia|trazodone|a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia|10022437.0|insomnia|[]
346|341655044569047041|106.0|109.0|ADR|ocd|trazodone|a comprehensive and accurate list of trazodone side effects http://dld.bz/ww2q depression #antidepressant ocd insomnia|10029898.0|obsessive-compulsive disorder|[]
347|341664551076499457|13.0|18.0|ADR|tired|cymbalta|i've been so tired since i started the cymbalta. i sleep so much. case in point: just slept an hour before bed.|10043890.0|tiredness|['sleep so much', 'slept an hour before bed']
348|341664551076499457|51.0|64.0|ADR|sleep so much|cymbalta|i've been so tired since i started the cymbalta. i sleep so much. case in point: just slept an hour before bed.|10041349.0|somnolence|['sleep so much', 'slept an hour before bed']
349|341691080019943424|82.0|92.0|ADR|depression|cymbalta|they put me on cymbalta for my joint pain with hashis. now the pain is better but depression is worse. *sigh*|10012398.0|depression worsened|[]
350|341696140116365312|47.0|61.0|ADR|eating all day|vyvanse|i need vyvanse ugh i ran out and now i've been eating all day and i feel weird without it|10015598.0|excessive eating|['weird without it']
351|341696140116365312|68.0|78.0|ADR|feel weird|vyvanse|i need vyvanse ugh i ran out and now i've been eating all day and i feel weird without it|10047904.0|weird feeling|['weird without it']
352|341700947707314178|58.0|67.0|ADR|depressed|metoprolol|off of my metoprolol medication!! hopefully i won't be so depressed anymore! #thankyoujesus|10012378.0|depression|[]
353|341732677487063042|3.0|20.0|ADR|feeling so shitty|prozac|im feeling so shitty. been out of prozac for four days:(((|10016370.0|feeling unwell|[]
354|341734697115742208|31.0|40.0|ADR|headaches|enbrel|i've been getting almost daily headaches for the past 3 weeks ?? side effects of #enbrel ? i've been on it for months now though #rheum|10019211.0|headache|[]
355|341752469287755776|74.0|96.0|ADR|put a gun in your hand|cymbalta|depression hurts, cymbalta can help. jk. cymbalta doesn't do shit except put a gun in your hand|10042458.0|suicidal ideation|[]
356|341797745549516800|50.0|56.0|ADR|drowsy|baclofen|i took some baclofen and i dont feel a little but drowsy! #wtf #backspasms|10013649.0|drowsiness|['drowsy']
357|341818667773853696|124.0|133.0|ADR|lung pain|humira|feels dreadful - how do u over come a #virus when on #humira? gp gave antibiotics to help me out' but it's #viral!! making #lung pain worse|10074693.0|pulmonary pain|[]
358|341822266851594240|87.0|103.0|ADR|rid myself of it|baclofen|@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/|10013663.0|drug dependence|[]
359|341822266851594240|128.0|136.0|ADR|no sleep|baclofen|@oiseucalypt i was on muscle relaxant baclofen for two weeks, then 2 months trying to rid myself of it. 11 days in without and no sleep. :/|10041017.0|sleeplessness|[]
360|341830080873504769|20.0|28.0|ADR|allergic|effexor|i think i might be allergic to effexor. i just woke up feeling sick, meh.|10001718.0|allergic reaction|['allergic']
361|341830080873504769|64.0|68.0|ADR|sick|effexor|i think i might be allergic to effexor. i just woke up feeling sick, meh.|10016365.0|feeling sick|['allergic']
362|341861781385383936|30.0|37.0|ADR|nauseas|venlafaxine|venlafaxine makes me feel  so nauseas hahahaha oh god i'm going to chunder in my geography lesson help|10028813.0|nausea|[]
363|341861781385383936|67.0|74.0|ADR|chunder|venlafaxine|venlafaxine makes me feel  so nauseas hahahaha oh god i'm going to chunder in my geography lesson help|10047700.0|vomiting|[]
364|341903484242784256|105.0|118.0|ADR|tummy trouble|leflunomide|@joanne__howe i'm good been on 25mg mtx for years then switched to leflunomide back mtx the other caused tummy trouble. why r u off enbrel|10045148.0|tummy ache|['tummy trouble']
365|341943632657543169|31.0|41.0|ADR|withdrawal|prozac|how anyone can say there is no withdrawal from prozac withdrawal is beyond me.  their answer is to go back on it and up the dose.|10048010.0|withdrawal syndrome|['withdrawal', 'withdrawal']
366|341964103297945600|54.0|81.0|ADR|perspective time and people|fluoxetine|i really feel like this fluoxetine is messing with my perspective time and people.|10074073.0|time perception altered|['messing with my']
367|341966225259233281|75.0|99.0|ADR| heart beat out my chest|vyvanse|how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse|10019297.0|heart pounding|['breath']
368|341966225259233281|25.0|44.0|ADR|losing every breath|vyvanse|how do u do it? u got me losing every breath. what did u give me to make my heart beat out my chest? #vyvanse|10040604.0|shortness of breath|['breath']
369|342011049928687616|103.0|109.0|ADR|zombie|cymbalta|seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!|10016384.0|felt like a zombie|['growl']
370|342011049928687616|68.0|77.0|ADR|up till 4|cymbalta|seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!|10022437.0|insomnia|['growl']
371|342011049928687616|118.0|123.0|ADR|tired|cymbalta|seriously if you are getting off cymbalta tape alot if movies i was up till 4 and feel and look like a zombie just to tired to growl !!!|10043890.0|tiredness|['growl']
372|342066898667700224|36.0|48.0|ADR|shit feeling|vyvanse|3 red bulls, 2 vyvanse, no sleep = shit feeling|10016370.0|feeling unwell|[]
373|342066898667700224|25.0|33.0|ADR|no sleep|vyvanse|3 red bulls, 2 vyvanse, no sleep = shit feeling|10041017.0|sleeplessness|[]
374|342087942472359936|60.0|72.0|ADR|hear answers|vyvanse|vyvanse literally causes me to get like schizophrenia but i hear answers idk but i like it|10019064.0|hallucination auditory|['get like schizophrenia']
375|342087942472359936|40.0|53.0|ADR|schizophrenia|vyvanse|vyvanse literally causes me to get like schizophrenia but i hear answers idk but i like it|10039626.0|Schizophrenia|['get like schizophrenia']
376|342109935531868161|36.0|45.0|ADR|thick fog|seroquel|woah even 50mg seroquel hits like a thick fog|10016876.0|foggy feeling in head|[]
377|342124485253664768|31.0|39.0|ADR|TooChill|vyvanse|no one likes me on my vyvanse #toochill #zombiemode|10014560.0|emotional withdrawal|['zombiemode']
378|342124485253664768|41.0|47.0|ADR|Zombie|vyvanse|no one likes me on my vyvanse #toochill #zombiemode|10016384.0|felt like a zombie|['zombiemode']
379|342150382698504192|83.0|94.0|ADR|muscle pain|rivaroxaban|@ctr1945 my mom used rivaroxaban and it gave her a terrible time with weakness and muscle pain.|10028322.0|muscle pain|[]
380|342150382698504192|70.0|78.0|ADR|weakness|rivaroxaban|@ctr1945 my mom used rivaroxaban and it gave her a terrible time with weakness and muscle pain.|10047862.0|weakness|[]
381|342163994209054720|23.0|36.0|ADR|Weirdo dreams|quetiapine|quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!|10004969.0|bizarre dreams|['slept']
382|342163994209054720|46.0|52.0|ADR|drowsy|quetiapine|quetiapine - i slept!! weirdo dreams and very drowsy this morning but i slept!!!|10013649.0|drowsiness|['slept']
383|342166652617629696|8.0|25.0|ADR|hearing the words|vyvanse|"i keep hearing the words ""chris tucker, money talk mufucka"" over and over in my head it's been happening for like an hour too. fuck vyvanse"|10003785.0|auditory hallucinations|[]
384|342222942853287936|92.0|96.0|ADR|numb|effexor|@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb.|10071175.0|lack of feeling emotions|[]
385|342222942853287936|52.0|60.0|ADR|suicidal|Zoloft|@zymymar stopped zoloft cold turkey after i became suicidal, stopped effexor because i was numb.|10042458.0|suicidal ideation|[]
386|342229999450992640|102.0|111.0|ADR|headaches|trazodone|why can't i sleep like a normal person. oh yeah because i suffer from insomnia and trazodone gives me headaches #suffering #reality|10019211.0|headache|['insomnia']
387|342240470535139328|52.0|76.0|ADR|only slept about 2 hours|vyvanse|gonna watch the sunrise.. vyvanse got me up. i have only slept about 2 hours in the past 48 hours. 150mg got me fucked up|10041017.0|sleeplessness|['slept']
388|342240470535139328|34.0|43.0|ADR|got me up|vyvanse|gonna watch the sunrise.. vyvanse got me up. i have only slept about 2 hours in the past 48 hours. 150mg got me fucked up|10022437.0|insomnia|['slept']
389|342283136480206848|76.0|83.0|ADR|anxiety|baclofen|hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months� #hypochondria|10002855.0|anxiety|[]
390|342283136480206848|110.0|122.0|ADR|hypochondria|baclofen|hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months� #hypochondria|10020965.0|hypochondriasis|[]
391|342283136480206848|55.0|65.0|ADR|withdrawal|baclofen|hmm, interesting. i may have been undergoing baclofen withdrawal hence the anxiety for the past few months� #hypochondria|10048010.0|withdrawal syndrome|[]
392|342299048105091072|11.0|14.0|ADR|low|vyvanse|i hate the low after the high on vyvanse|10024919.0|low mood|[]
393|342310086363983873|34.0|45.0|ADR|weight gain|tysabri|on a related note: tysabri causes weight gain. as does body pain/inability to exercise. sigh. #fuckms|10047896.0|weight gain|[]
394|342314998904786945|87.0|96.0|ADR|brain zap|cymbalta|#cymbalta withdrawal has reached a peak, lost vision and almost crashed my car from a brain zap. thanks a zillion #elililly #bigpharma|10014358.0|electric shock sensation|[]
395|351631417559625728||||||rt @dmpharmresearch: @nejm publishes exciting phiii trial results for #eliquis (apixaban) suggesting a hopeful alternative for vte  #isth20�|||[]
396|333399411042447360||||||get some abreva and rub it on your cock b4 u use it next.  or take some avelox.|||[]
397|340708307255836672||||||#download avelox - a medical dictionary, bibliography, and annotated research guide to internet references - icon health... @workshopguides|||[]
398|350996884472598529||||||@shiftms @positiveaboutms question about sleeping probs at night. anyone else encountering this?baclofen perhaps? cheers x|||[]
399|354418786499166208||||||@rogerrdharris @rfdsdoc @toxtalk @poisonreview cause here is baclofen toxicity(mostly)not bd.no plausible cause but testing was done,caveat|||[]
400|341171613368205312||||||the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?|||[]
401|341508789654147072||||||starting the cipro and flagyl today :( this should be fuuuuun|||[]
402|342777097661599744||||||@princessdolly85 off ivs for another 3 weeks for til tue til improve or ivs sooner :-/ hope cipro have helped, shame about no sun|||[]
403|348345272553840640||||||rt @lemonka: the lady from the bank later said sir this means that cipro discontinued your business &amp; since this a ... http://t.co/qjmiuram�|||[]
404|348374178820415488||||||harde rt @baokent: :( �@lemonka: great cipro advertised my company for interested bidders.�|||[]
405|349693143400202240||||||@simbukha hey sim! i never chat wth u via dis social netwek, r u great dou?@cypro|||[]
406|349879565482590208||||||i hope this annual cipro diet tradition doesn�t become a tradit� damnit.|||[]
407|351225341529948161||||||the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?|||[]
408|352731026902089729||||||the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?|||[]
409|353077981557690368||||||@reditlhabi after holding for 2 hours on #cipc #cipro, the consultant just greeted, asked my problem and dropped the phone!!!!!!!!!!|||[]
410|353837855770030081||||||@doctormcpa @sarahrnay am i reading this correctly...are you prescribing cipro for simple utis??|||[]
411|332530607399780352||||||@kenzo_fosho depression hurts cymbalta can help|||[]
412|332588060011274240||||||depression hurts cymbalta can kill you|||[]
413|332624210092490753||||||depression hurts cymbalta can help|||[]
414|332783620471259136||||||"@docwashburn i'm not trying to start any immature fight with you. but ask you to realize how dangerous ""medicine"" is. like ""cymbalta""."|||[]
415|333034252612534273||||||i don't get why they make stuff like cymbalta to decrease the suicide rate, when there are bunch of precautions about how it may kill you.|||[]
416|333793664520318976||||||rejection hurts, cymbalta can help http://t.co/wzwddt6hyc|||[]
417|340608479872045056||||||@galaxiianxoxo depression hurts, cymbalta can help.|||[]
418|340852413651091456||||||some girls are to depressed for nothing. bitch take cymbalta or something shit|||[]
419|341080052986961920||||||"well you better go get your depressed ass to that store and get you some cymbalta ""@gayass_kathy: how i feel http://t.co/9yfea2otmj"""|||[]
420|341424607812784129||||||somebody pass the cymbalta|||[]
421|341582321465569280||||||and so it was decreed on this day in 2013, year of our lord that my first born shall be nameth cymbalta.|||[]
422|341744330286981120||||||just timed a cymbalta commercial. 50 of the 70 seconds was side effects and warnings. so, how bad is your arthritis??|||[]
423|341867322849497089||||||depression hurts. cymbalta can help.|||['hurts']
424|344267039784960000||||||rt @em_wolbert: depression hurts, cymbalta can help|||[]
425|344240478973227008||||||@ettube @davidjuurlink did you know that pts on dabigatran in re-ly had increased rate myocardial ischemia? interested in postmarketing data|||[]
426|348601192068292608||||||rt @awesomereview: side effect of dabigatran, bleeding where?|||[]
427|349639850808451073||||||@_nmay thanks for posting this! have often wondered about new oacs like dabigatran and bleeding crises.|||[]
428|347937374765977600||||||rt @myeloma_doc: data with denosumab in #myeloma: may be alternative to reduce skeletal events in deteriorating renal function (http://t.co�|||[]
429|351272435062022146||||||rt @theannals: the role of denosumab for prevention of skeletal-related complications in multiple myeloma (july/august): obje... http://t.c�|||[]
430|349077797379121152||||||dronedarone not recommended for patients with permanent #afib or for the sole purpose of rate control - anne gillis #ehraeuropace|||[]
431|349082381006827520||||||in esc 2012 #afib focused update dronedarone not recommended in #heartfail &amp; recommended second to sotalol in #chd - john camm #ehraeuropace|||[]
432|349082622078627840||||||rt @escardio: dronedarone not recommended for patients with permanent #afib or for the sole purpose of rate control - anne gillis #ehraeuro�|||[]
433|347834990303772673||||||@mookpixie  apparently  duloxetine is one of the more expensive drugs but i'm sure does not suit everyone|||[]
434|350675024010690560||||||rt @swog: #s1202 ph iii study now open at 38 sites, w more every day: duloxetine for ai-induced pain in #breastcancer #swogonc http://t.co/�|||[]
435|345625379190472704||||||@culturalsavage can i ask what you're switching from/to? i've had to come off effexor twice over the years, and it's the absolute pits.|||[]
436|348483498736234497||||||@llamaprincess_x i've been taking effexor, and it's been working for me. maybe ask your parents to try something else?|||[]
437|351888799615299587||||||taking effexor, drinking ice water, taking a cool shower right before bedtime and not drying my hair, and running the ceiling fan on high.|||[]
438|344592312661331969||||||@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana|||[]
439|344592312791363585||||||@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana|||[]
440|344592314523602945||||||@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana|||[]
441|344592314833960961||||||@anorexic0 @ewdustin -generic drugs as effective as amgen's enbrel for arthritis- @fiinging -: a blockbuster drug made b...  @jesusislana|||[]
442|344834834885136384||||||@melissadee_ i do 2 per week - method and enbrel and its nothing.|||[]
443|348959881656688640||||||@_connectedcare good read. enbrel allows me 2 work at a great job w great benefits. which allows me access to enbrel. catch 22.|||[]
444|350348236323688449||||||@supernannykenz i pray you can stay off too! hoping to back off my dose some when the enbrel works :) to run ahhhhh would be dreamy.|||[]
445|350599480602656771||||||things no 19 year old should be excited about except i am: finally starting enbril!|||[]
446|350763059251384320||||||rt @jphaddadio: the commercial said enbrel can cure your plaque psoriasis and the only side effects are cancer, hepatitis b and multiple sc�|||[]
447|349669426993434624||||||@factive ahahaha oops. well, i sure put my foot in my mouth, didn't i? :)|||[]
448|330983607889981441||||||two rakat nafl work more efficiently than sublingual fluoxetine.|||[]
449|331867121531367424||||||two antidepressants - mirtazapine and fluoxetine - have been linked to a significantly increased risk for clostridium difficile infection..|||[]
450|331954804089823232||||||depression medications mirtazapine and fluoxetine may increase a person's risk of developing clostridium difficile infection (cdi) by as ..|||[]
451|332574142903775232||||||fluoxetine does sweet fuck all|||[]
452|349006527883010048||||||@ph_tariq u sure know fluoxetine..to my surprise and yours..it was the result of studies on diphenhydramine!.look to the structure of both.|||[]
453|333664046505132033||||||if you or a loved one has experienced severe side effects from the use of fosamax, call 1.888.520.5202. habla espanol. we follow in return.|||[]
454|333734130116354048||||||if you are on zometa, fosamax, boniva,  actonel your dentist and oral-maxillofacial surgeon should know and be in contact with your md|||[]
455|345625588423340032||||||gamma-aminobutyric acid acts as a neurotransmitter. it has slight stimulatory effects on the brain &amp; may help induce a state of calm. #gaba|||[]
456|341663045254270976||||||goodbye #methotrexate. hello #humira. i'm beginning to feel like a bloody chemical factory.. and a pin cushion.|||[]
457|342305897625829376||||||humira may lower your abilities to fight infections. :( #fight4joints|||[]
458|342351565727862785||||||@almostwell so many complications from one illness. have you had surgery in the past, and are you planning to start humira or similar drugs|||[]
459|342812200567717888||||||do you feel like kayvon is risking relationships with customers? is humira right to refund customers? @pizzapizzaltd #bethebosscanada|||[]
460|343928232564912128||||||watching commercial for humira. sounds like worse medication ever. i'd rather have arthritis than cancer #notworthit|||[]
461|344200967841005570||||||@unguidedmissile i probably hv to stay on humira until september, 6 months will b up then. seeing doc 19th, will ask what he thinks.|||[]
462|344963265706737664||||||he learned how to give me my humira shot wuth the training kit lol|||[]
463|348442602489659392||||||@natkayb good luck, i sincerely hope humira does wonders for you! the pen isn't all that bad either, injections just part of weekly routine?|||[]
464|351542752934236160||||||"so.. the humira commercial said ""i went to my dermatologists &amp; she assigned me humira."" i said ""y didn't she give it 2 u in the 1st place?"""|||[]
465|352169959247450112||||||"before taking humira you have to report to your doc whether youv'e had ""certain fungal infections."" uh huh...cuz that's not too vague."|||[]
466|343732127013171200||||||@motherofhades that may change of course when my ativan and lamictal kicks in this morning....nah, probably not|||[]
467|345689826332393472||||||thankfully i can come off my lamictal in 3 days. tapering isn't as slow is titration|||[]
468|327048593489944576||||||told them my medication runs out this week and isnt on repeat, which really bugs me, with it being lamotrigine i cant exactly go the weekend|||[]
469|328497467203145730||||||the smell of my lamotrigine makes me want to throw up this is fucking ridiculous|||['want to throw up']
470|341440023981350912||||||lamotrigine may be of interest for both prevention and treatment of brain metastases of her2+ breast cancer.|||[]
471|349139552700600320||||||#bipolar meds think just #lithium for #monotherapy #lamotrigine for #rapidcycling #atypicalantipsychotics now revealing serious #sideeffects|||[]
472|347515397349715968||||||@powerrosssorkin @madmoneyoncnbc @cnnmoney #risperdal, #levaquin, the hips, now knees too, exelon, sec in greece et al gorsky is a nightmare|||[]
473|347122423646277632||||||@livaloo22 awwwww livalo so sweet &lt;3 you 2|||[]
474|328283125748752386||||||who wants 2 buy nicotine lozenges frum me!! all the high of a cigarette without the smoke!!!!!|||[]
475|340679168448667649||||||@leenewtonsays eat a few marshmallows.  they were originally invented as a lozenge for sore throats.|||[]
476|341276824837447680||||||i need a throat lozenge. ?|||[]
477|341401727901253632||||||eat carrots then can only think until brunoise jullienne batonnet small dice lozenge chiffonade... lolwts.  life of a culinary student ??|||['lolwts']
478|342089162792513537||||||i'm the lozenge that gotham deserves... (read in batman voice.)|||[]
479|342174038073962496||||||@bajeenasaori *offers you a throat lozenge before going to make porridge*|||[]
480|342274978101727232||||||@uberfacts orange: porridge, marriage, lozenge, courage, pwnage, ownage, iceage, hair singe, storage, old age, arrange|||[]
481|343532517573394434||||||the sultry, smug, douchy voice of joe buck. would you like a throat lozenge? #baseballnightinamerica #redsox #angels|||[]
